2020-08-12,8.208,329.208,NULL,Zimbabwe
2020-08-13,8.612,335.735,NULL,Zimbabwe
2020-08-14,8.612,341.252,NULL,Zimbabwe
2020-08-15,8.747,348.249,NULL,Zimbabwe
2020-08-16,8.881,353.968,NULL,Zimbabwe
2020-08-17,9.083,357.13,NULL,Zimbabwe
2020-08-18,9.487,361.84,NULL,Zimbabwe
2020-08-19,10.092,379.669,NULL,Zimbabwe
2020-08-20,10.16,386.532,NULL,Zimbabwe
2020-08-21,10.227,391.242,NULL,Zimbabwe
2020-08-22,10.294,396.49,NULL,Zimbabwe
2020-08-23,10.429,398.979,NULL,Zimbabwe
2020-08-24,10.429,408.399,NULL,Zimbabwe
2020-08-25,11.169,416.876,NULL,Zimbabwe
2020-08-26,12.043,420.577,NULL,Zimbabwe
2020-08-27,12.716,423.335,NULL,Zimbabwe
2020-08-28,13.12,429.794,NULL,Zimbabwe
2020-08-29,13.187,431.005,NULL,Zimbabwe
2020-08-30,13.187,431.409,NULL,Zimbabwe
2020-08-31,13.591,437.128,NULL,Zimbabwe
2020-09-01,13.658,441.299,NULL,Zimbabwe
2020-09-02,13.86,446.615,NULL,Zimbabwe
2020-09-03,13.86,449.306,NULL,Zimbabwe
2020-09-04,13.86,460.004,NULL,Zimbabwe
2020-09-05,13.86,460.004,NULL,Zimbabwe
2020-09-06,13.86,460.004,NULL,Zimbabwe
2020-09-07,14.129,491.02,NULL,Zimbabwe
2020-09-08,14.667,497.076,NULL,Zimbabwe
2020-09-09,14.936,499.834,NULL,Zimbabwe
2020-09-10,14.936,501.449,NULL,Zimbabwe
2020-09-11,15.071,503.198,NULL,Zimbabwe
2020-09-12,15.071,505.149,NULL,Zimbabwe
2020-09-13,15.071,506.361,NULL,Zimbabwe
2020-09-14,15.071,506.697,NULL,Zimbabwe
2020-09-15,15.071,509.725,NULL,Zimbabwe
2020-09-16,15.071,511.205,NULL,Zimbabwe
2020-09-17,15.071,513.56,NULL,Zimbabwe
2020-09-18,15.071,514.502,NULL,Zimbabwe
2020-09-19,15.138,516.184,NULL,Zimbabwe
2020-09-20,15.138,516.924,NULL,Zimbabwe
2020-09-21,15.138,516.924,NULL,Zimbabwe
2020-09-22,15.206,518.808,NULL,Zimbabwe
2020-09-23,15.273,519.75,NULL,Zimbabwe
2020-09-24,15.273,521.566,NULL,Zimbabwe
2020-09-25,15.273,523.921,NULL,Zimbabwe
2020-09-26,15.273,524.998,NULL,Zimbabwe
2020-09-27,15.273,525.603,NULL,Zimbabwe
2020-09-28,15.34,525.872,NULL,Zimbabwe
2020-09-29,15.34,527.285,NULL,Zimbabwe
2020-09-30,15.34,527.352,NULL,Zimbabwe
2020-10-01,15.34,528.16,NULL,Zimbabwe
2020-10-02,15.34,528.698,NULL,Zimbabwe
2020-10-03,15.34,530.515,NULL,Zimbabwe
2020-10-04,15.34,530.716,NULL,Zimbabwe
2020-10-05,15.34,531.389,NULL,Zimbabwe
2020-10-06,15.407,532.533,NULL,Zimbabwe
2020-10-07,15.407,532.802,NULL,Zimbabwe
2020-10-08,15.407,534.955,NULL,Zimbabwe
2020-10-09,15.407,537.848,NULL,Zimbabwe
2020-10-10,15.475,538.925,NULL,Zimbabwe
2020-10-11,15.475,538.992,NULL,Zimbabwe
2020-10-12,15.475,539.665,NULL,Zimbabwe
2020-10-13,15.475,540.674,NULL,Zimbabwe
2020-10-14,15.542,541.952,NULL,Zimbabwe
2020-10-15,15.542,543.298,NULL,Zimbabwe
2020-10-16,15.542,544.913,NULL,Zimbabwe
2020-10-17,15.542,545.653,NULL,Zimbabwe
2020-10-18,15.542,548.142,NULL,Zimbabwe
2020-10-19,15.609,548.95,NULL,Zimbabwe
2020-10-20,15.677,550.834,NULL,Zimbabwe
2020-10-21,15.878,552.718,NULL,Zimbabwe
2020-10-22,15.878,554.534,NULL,Zimbabwe
2020-10-23,15.878,555.543,NULL,Zimbabwe
2020-10-24,15.878,556.351,NULL,Zimbabwe
2020-10-25,15.946,556.822,NULL,Zimbabwe
2020-10-26,16.282,558.638,NULL,Zimbabwe
2020-10-27,16.282,559.446,NULL,Zimbabwe
2020-10-28,16.282,559.782,NULL,Zimbabwe
2020-10-29,16.282,561.733,NULL,Zimbabwe
2020-10-30,16.282,562.608,NULL,Zimbabwe
2020-10-31,16.349,562.944,NULL,Zimbabwe
2020-11-01,16.349,563.415,NULL,Zimbabwe
2020-11-02,16.484,564.424,NULL,Zimbabwe
2020-11-03,16.551,565.837,NULL,Zimbabwe
2020-11-04,16.686,566.981,NULL,Zimbabwe
2020-11-05,16.686,568.125,NULL,Zimbabwe
2020-11-06,16.82,569.942,NULL,Zimbabwe
2020-11-07,16.888,571.758,NULL,Zimbabwe
2020-11-08,17.022,573.978,NULL,Zimbabwe
2020-11-09,17.09,575.997,NULL,Zimbabwe
2020-11-10,17.157,579.294,NULL,Zimbabwe
2020-11-11,17.157,583.129,NULL,Zimbabwe
2020-11-12,17.157,585.08,NULL,Zimbabwe
2020-11-13,17.291,589.722,NULL,Zimbabwe
2020-11-14,17.291,591.135,NULL,Zimbabwe
2020-11-15,17.291,594.028,NULL,Zimbabwe
2020-11-16,17.291,598.603,NULL,Zimbabwe
2020-11-17,17.493,601.833,NULL,Zimbabwe
2020-11-18,17.56,604.255,NULL,Zimbabwe
2020-11-19,17.83,608.628,NULL,Zimbabwe
2020-11-20,17.83,613.607,NULL,Zimbabwe
2020-11-21,17.83,617.106,NULL,Zimbabwe
2020-11-22,18.031,620.335,NULL,Zimbabwe
2020-11-23,18.368,626.256,NULL,Zimbabwe
2020-11-24,18.435,632.312,NULL,Zimbabwe
2020-11-25,18.435,639.712,NULL,Zimbabwe
2020-11-26,18.435,647.45,NULL,Zimbabwe
2020-11-27,18.502,653.572,NULL,Zimbabwe
2020-11-28,18.502,660.839,NULL,Zimbabwe
2020-11-29,18.502,660.839,NULL,Zimbabwe
2020-11-30,18.57,669.451,NULL,Zimbabwe
2020-12-01,18.637,681.494,NULL,Zimbabwe
2020-12-02,18.637,681.494,NULL,Zimbabwe
2020-12-03,18.839,701.342,NULL,Zimbabwe
2020-12-04,18.906,709.618,NULL,Zimbabwe
2020-12-05,19.579,714.328,NULL,Zimbabwe
2020-12-06,19.579,721.123,NULL,Zimbabwe
2020-12-07,19.781,729.264,NULL,Zimbabwe
2020-12-08,20.386,734.176,NULL,Zimbabwe
2020-12-09,20.454,740.567,NULL,Zimbabwe
2020-12-10,20.521,745.546,NULL,Zimbabwe
2020-12-11,20.588,750.996,NULL,Zimbabwe
2020-12-12,20.655,754.831,NULL,Zimbabwe
2020-12-13,20.655,756.648,NULL,Zimbabwe
2020-12-14,20.79,764.183,NULL,Zimbabwe
2020-12-15,20.857,775.217,NULL,Zimbabwe
2020-12-16,21.059,790.49,NULL,Zimbabwe
2020-12-17,21.126,798.362,NULL,Zimbabwe
2020-12-18,21.261,810.54,NULL,Zimbabwe
2020-12-19,21.396,817.537,NULL,Zimbabwe
2020-12-20,21.53,829.244,NULL,Zimbabwe
2020-12-21,21.665,835.771,NULL,Zimbabwe
2020-12-22,21.934,843.979,NULL,Zimbabwe
2020-12-23,22.203,851.515,NULL,Zimbabwe
2020-12-24,22.808,860.261,NULL,Zimbabwe
2020-12-25,22.943,866.586,NULL,Zimbabwe
2020-12-26,22.943,872.17,NULL,Zimbabwe
2020-12-27,23.481,879.84,NULL,Zimbabwe
2020-12-28,23.818,884.617,NULL,Zimbabwe
2020-12-29,24.154,896.526,NULL,Zimbabwe
2020-12-30,24.221,916.71,NULL,Zimbabwe
2020-12-31,24.423,932.993,NULL,Zimbabwe
2021-01-01,24.827,947.593,NULL,Zimbabwe
2021-01-02,25.365,974.976,NULL,Zimbabwe
2021-01-03,25.567,1027.052,NULL,Zimbabwe
2021-01-04,25.836,1064.999,NULL,Zimbabwe
2021-01-05,28.124,1156.838,NULL,Zimbabwe
2021-01-06,28.998,1197.88,NULL,Zimbabwe
2021-01-07,30.008,1256.482,NULL,Zimbabwe
2021-01-08,31.488,1322.754,NULL,Zimbabwe
2021-01-09,32.497,1379.203,NULL,Zimbabwe
2021-01-10,34.112,1445.005,NULL,Zimbabwe
2021-01-11,35.525,1500.176,NULL,Zimbabwe
2021-01-12,37.072,1563.555,NULL,Zimbabwe
2021-01-13,39.629,1631.98,NULL,Zimbabwe
2021-01-14,42.791,1706.797,NULL,Zimbabwe
2021-01-15,44.809,1756.653,NULL,Zimbabwe
2021-01-16,45.953,1808.594,NULL,Zimbabwe
2021-01-17,47.972,1830.259,NULL,Zimbabwe
2021-01-18,52.009,1876.616,NULL,Zimbabwe
2021-01-19,55.507,1929.297,NULL,Zimbabwe
2021-01-20,59.14,1978.614,NULL,Zimbabwe
2021-01-21,61.697,2021.607,NULL,Zimbabwe
2021-01-22,64.725,2053.633,NULL,Zimbabwe
2021-01-23,65.532,2086.197,NULL,Zimbabwe
2021-01-24,67.618,2107.257,NULL,Zimbabwe
2021-01-25,72.328,2129.19,NULL,Zimbabwe
2021-01-26,74.211,2153.277,NULL,Zimbabwe
2021-01-27,75.49,2173.462,NULL,Zimbabwe
2021-01-28,78.047,2196.472,NULL,Zimbabwe
