2021-04-29 00:00:00.000,Libya,NULL
2021-04-29 00:00:00.000,Panama,4.41
2021-04-29 00:00:00.000,Morocco,NULL
2021-04-29 00:00:00.000,Tanzania,NULL
2021-04-29 00:00:00.000,Vatican,NULL
2021-04-29 00:00:00.000,Nigeria,NULL
2021-04-29 00:00:00.000,Kazakhstan,NULL
2021-04-29 00:00:00.000,Saudi Arabia,NULL
2021-04-29 00:00:00.000,Romania,9.91
2021-04-29 00:00:00.000,Uganda,NULL
2021-04-29 00:00:00.000,Solomon Islands,NULL
2021-04-29 00:00:00.000,Slovenia,9.23
2021-04-29 00:00:00.000,Jordan,2.16
2021-04-29 00:00:00.000,Niger,NULL
2021-04-29 00:00:00.000,Sri Lanka,0.03
2021-04-29 00:00:00.000,Sao Tome and Principe,NULL
2021-04-29 00:00:00.000,Indonesia,2.77
2021-04-29 00:00:00.000,Mali,NULL
2021-04-29 00:00:00.000,Liberia,NULL
2021-04-29 00:00:00.000,Palestine,NULL
2021-04-29 00:00:00.000,Montenegro,3.3
2021-04-29 00:00:00.000,Qatar,19.26
2021-04-29 00:00:00.000,Lesotho,NULL
2021-04-29 00:00:00.000,Tajikistan,NULL
2021-04-29 00:00:00.000,Vanuatu,NULL
2021-04-29 00:00:00.000,Uzbekistan,NULL
2021-04-29 00:00:00.000,Zimbabwe,0.52
2021-04-29 00:00:00.000,Pakistan,NULL
2021-04-29 00:00:00.000,India,1.84
2021-04-29 00:00:00.000,Slovakia,8.95
2021-04-29 00:00:00.000,Nicaragua,NULL
2021-04-29 00:00:00.000,Turkey,10.58
2021-04-29 00:00:00.000,Maldives,18.75
2021-04-29 00:00:00.000,Portugal,8.47
2021-04-29 00:00:00.000,San Marino,25.64
2021-04-29 00:00:00.000,Spain,10.03
2021-04-29 00:00:00.000,Zambia,NULL
2021-04-29 00:00:00.000,Japan,0.79
2021-04-29 00:00:00.000,Mongolia,9.98
2021-04-29 00:00:00.000,Greece,9.06
2021-04-29 00:00:00.000,Greenland,9.29
2021-04-29 00:00:00.000,Costa Rica,NULL
2021-04-29 00:00:00.000,Dominican Republic,7.3
2021-04-29 00:00:00.000,Bhutan,NULL
2021-04-29 00:00:00.000,Comoros,NULL
2021-04-29 00:00:00.000,Bulgaria,2.99
2021-04-29 00:00:00.000,Curacao,13.57
2021-04-29 00:00:00.000,Cuba,NULL
2021-04-29 00:00:00.000,Guinea,0.36
2021-04-29 00:00:00.000,Ecuador,NULL
2021-04-29 00:00:00.000,Andorra,NULL
2021-04-29 00:00:00.000,Bangladesh,1.7
2021-04-29 00:00:00.000,Ethiopia,NULL
2021-04-29 00:00:00.000,Burundi,NULL
2021-04-29 00:00:00.000,China,NULL
2021-04-29 00:00:00.000,Antigua and Barbuda,NULL
2021-04-29 00:00:00.000,Egypt,NULL
2021-04-29 00:00:00.000,Eswatini,NULL
2021-04-29 00:00:00.000,Aruba,20.37
2021-04-29 00:00:00.000,Armenia,NULL
2021-04-29 00:00:00.000,Gabon,NULL
2021-04-29 00:00:00.000,Bosnia and Herzegovina,NULL
2021-04-29 00:00:00.000,Belize,NULL
2021-04-29 00:00:00.000,Canada,2.87
2021-04-29 00:00:00.000,Central African Republic,NULL
2021-04-29 00:00:00.000,El Salvador,1.05
2021-04-29 00:00:00.000,Denmark,11.16
2021-04-29 00:00:00.000,Cote d'Ivoire,NULL
2021-04-29 00:00:00.000,Georgia,NULL
2021-04-29 00:00:00.000,Lebanon,2.46
2021-04-29 00:00:00.000,Guinea-Bissau,NULL
2021-04-29 00:00:00.000,Brazil,6.22
2021-04-29 00:00:00.000,Belarus,NULL
2021-04-29 00:00:00.000,Cyprus,NULL
2021-04-29 00:00:00.000,Malaysia,1.68
2021-04-29 00:00:00.000,Algeria,NULL
2021-04-29 00:00:00.000,Congo,NULL
2021-04-29 00:00:00.000,Djibouti,NULL
2021-04-29 00:00:00.000,Grenada,NULL
2021-04-29 00:00:00.000,Azerbaijan,5.05
2021-04-29 00:00:00.000,Ghana,NULL
2021-04-29 00:00:00.000,Gibraltar,NULL
2021-04-29 00:00:00.000,France,9.25
2021-04-29 00:00:00.000,Australia,NULL
2021-04-29 00:00:00.000,Burkina Faso,NULL
2021-04-29 00:00:00.000,Dominica,NULL
2021-04-29 00:00:00.000,Croatia,4.63
2021-04-29 00:00:00.000,Czechia,9.31
2021-04-29 00:00:00.000,Cambodia,5.45
2021-04-29 00:00:00.000,Guyana,NULL
2021-04-29 00:00:00.000,Chad,NULL
2021-04-29 00:00:00.000,Gambia,NULL
2021-04-29 00:00:00.000,Cayman Islands,NULL
2021-04-29 00:00:00.000,Barbados,NULL
2021-04-29 00:00:00.000,Botswana,NULL
2021-04-29 00:00:00.000,Benin,NULL
2021-04-29 00:00:00.000,Bahrain,31.67
2021-04-29 00:00:00.000,Angola,NULL
2021-04-29 00:00:00.000,Democratic Republic of Congo,NULL
2021-04-29 00:00:00.000,Finland,NULL
2021-04-29 00:00:00.000,Argentina,2.01
2021-04-29 00:00:00.000,Brunei,NULL
2021-04-29 00:00:00.000,Estonia,8.75
2021-04-29 00:00:00.000,Equatorial Guinea,NULL
2021-04-29 00:00:00.000,Afghanistan,NULL
2021-04-29 00:00:00.000,Eritrea,NULL
2021-04-29 00:00:00.000,Haiti,NULL
2021-04-29 00:00:00.000,Taiwan,NULL
2021-04-29 00:00:00.000,Belgium,6.95
2021-04-29 00:00:00.000,Bolivia,NULL
2021-04-29 00:00:00.000,Colombia,3.04
2021-04-29 00:00:00.000,Honduras,NULL
2021-04-29 00:00:00.000,Guatemala,0.01
2021-04-29 00:00:00.000,Jamaica,NULL
2021-04-29 00:00:00.000,Albania,NULL
2021-04-29 00:00:00.000,Fiji,NULL
2021-04-29 00:00:00.000,Chile,35.02
2021-04-29 00:00:00.000,Cameroon,NULL
2021-04-29 00:00:00.000,Germany,7.62
2021-04-29 00:00:00.000,Cape Verde,NULL
2021-04-29 00:00:00.000,Hong Kong,6.41
2021-04-29 00:00:00.000,Iceland,10.38
2021-04-29 00:00:00.000,Bahamas,NULL
2021-04-29 00:00:00.000,Austria,9.22
2021-04-29 00:00:00.000,Hungary,19.47
2021-04-28 00:00:00.000,Hungary,18.87
2021-04-28 00:00:00.000,Faeroe Islands,11.83
2021-04-28 00:00:00.000,Austria,9.07
2021-04-28 00:00:00.000,Bahamas,NULL
2021-04-28 00:00:00.000,Iceland,10.11
2021-04-28 00:00:00.000,Hong Kong,6.24
2021-04-28 00:00:00.000,Cape Verde,NULL
2021-04-28 00:00:00.000,Germany,7.47
2021-04-28 00:00:00.000,Cameroon,NULL
2021-04-28 00:00:00.000,Chile,34.4
2021-04-28 00:00:00.000,Fiji,NULL
2021-04-28 00:00:00.000,Albania,NULL
2021-04-28 00:00:00.000,Jamaica,NULL
2021-04-28 00:00:00.000,Guatemala,0.01
2021-04-28 00:00:00.000,Honduras,NULL
2021-04-28 00:00:00.000,Colombia,2.96
2021-04-28 00:00:00.000,Bolivia,1.84
2021-04-28 00:00:00.000,Belgium,6.82
2021-04-28 00:00:00.000,Taiwan,NULL
2021-04-28 00:00:00.000,Haiti,NULL
2021-04-28 00:00:00.000,Eritrea,NULL
2021-04-28 00:00:00.000,Afghanistan,NULL
2021-04-28 00:00:00.000,Equatorial Guinea,0.77
2021-04-28 00:00:00.000,Estonia,8.26
2021-04-28 00:00:00.000,Brunei,NULL
2021-04-28 00:00:00.000,Argentina,1.96
2021-04-28 00:00:00.000,Finland,2.88
2021-04-28 00:00:00.000,Democratic Republic of Congo,NULL
2021-04-28 00:00:00.000,Angola,NULL
2021-04-28 00:00:00.000,Bahrain,31.42
